"Candidates.Name"	"Zubair.Alam"	"Tasleem.Uddin"	"Mohammad.Asrarul.Haque"	"Syed.Mahmood.Ashraf"	"Tamajul.Ali"	"Mohammad.Khashiur.Rahman"	"Mohammad.Nissar.Alam"	"Rajit.Podar"	"Abdul.Rajjak.urf.Kal"	"Abhinav.Modi"	"Asgar.Malik"	"Chotay.Lal.Mahto"	"Md..Taslimuddin"	"Total"
"1"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"30"	"28"	"20"	"67"	"443"	"26"	"6"	"21"	"2"	"2"	"5"	"2"	"3"	"7"	"1"	"605"
"31"	"29"	"16"	"26"	"291"	"52"	"11"	"10"	"7"	"10"	"3"	"2"	"2"	"3"	"20"	"453"
"32"	"30"	"3"	"31"	"10"	"197"	"2"	"4"	"27"	"3"	"2"	"1"	"0"	"5"	"7"	"292"
"33"	"31"	"35"	"49"	"322"	"234"	"9"	"15"	"37"	"4"	"4"	"3"	"2"	"2"	"4"	"720"
"34"	"32"	"3"	"22"	"326"	"18"	"4"	"10"	"3"	"3"	"2"	"4"	"2"	"8"	"16"	"421"
"35"	"Candidates Name"	"Zubair Alam"	"Tasleem Uddin"	"Mohammad Asrarul
Haque"	"Syed Mahmood
Ashraf"	"Tamajul Ali"	"Mohammad Khashiur
Rahman"	"Mohammad Nissar Alam"	"Rajit Podar"	"Abdul Rajjak urf Kal"	"Abhinav Modi"	"Asgar Malik"	"Chotay Lal
Mahto"	"Md.
Taslimuddin"	"Total"
"36"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"37"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"38"	"33"	"7"	"17"	"349"	"18"	"6"	"9"	"3"	"2"	"1"	"3"	"3"	"1"	"9"	"428"
"39"	"34"	"12"	"193"	"310"	"193"	"7"	"23"	"60"	"6"	"11"	"7"	"7"	"11"	"9"	"849"
"40"	"35"	"4"	"41"	"197"	"257"	"7"	"7"	"34"	"3"	"2"	"7"	"6"	"7"	"0"	"572"
"41"	"36"	"20"	"247"	"287"	"28"	"3"	"17"	"4"	"2"	"4"	"2"	"3"	"7"	"8"	"632"
"42"	"37"	"9"	"37"	"184"	"267"	"7"	"11"	"45"	"13"	"4"	"0"	"7"	"7"	"15"	"606"
"43"	"38"	"15"	"19"	"156"	"164"	"3"	"5"	"40"	"4"	"2"	"7"	"6"	"9"	"10"	"440"
"44"	"39"	"3"	"21"	"73"	"221"	"1"	"4"	"21"	"8"	"0"	"2"	"2"	"3"	"3"	"362"
"45"	"40"	"16"	"19"	"30"	"354"	"6"	"6"	"32"	"8"	"2"	"2"	"3"	"7"	"1"	"486"
"46"	"41"	"19"	"20"	"84"	"382"	"9"	"4"	"48"	"3"	"2"	"2"	"2"	"1"	"1"	"577"
"47"	"42"	"6"	"121"	"123"	"373"	"8"	"7"	"47"	"7"	"3"	"2"	"2"	"3"	"6"	"708"
"48"	"43"	"4"	"85"	"55"	"243"	"7"	"4"	"42"	"5"	"4"	"1"	"3"	"5"	"5"	"463"
"49"	"44"	"5"	"88"	"69"	"91"	"4"	"5"	"17"	"3"	"3"	"0"	"3"	"1"	"1"	"290"
"50"	"45"	"14"	"35"	"110"	"395"	"7"	"5"	"64"	"4"	"6"	"6"	"2"	"6"	"5"	"659"
"51"	"46"	"21"	"19"	"221"	"77"	"6"	"6"	"10"	"2"	"0"	"2"	"0"	"0"	"0"	"364"
"52"	"47"	"5"	"9"	"216"	"57"	"4"	"8"	"16"	"5"	"4"	"3"	"2"	"3"	"5"	"337"
"53"	"48"	"25"	"28"	"356"	"109"	"3"	"15"	"15"	"3"	"8"	"6"	"4"	"2"	"8"	"582"
"54"	"49"	"25"	"31"	"302"	"22"	"1"	"16"	"3"	"3"	"5"	"1"	"2"	"2"	"5"	"418"
"55"	"50"	"7"	"51"	"182"	"162"	"5"	"11"	"44"	"7"	"5"	"3"	"4"	"1"	"3"	"485"
"56"	"51"	"6"	"19"	"116"	"205"	"0"	"8"	"37"	"1"	"0"	"3"	"1"	"0"	"3"	"399"
"57"	"52"	"16"	"121"	"93"	"341"	"4"	"9"	"68"	"8"	"2"	"6"	"3"	"8"	"2"	"681"
"58"	"53"	"8"	"36"	"147"	"202"	"3"	"2"	"41"	"2"	"3"	"3"	"2"	"5"	"10"	"464"
"59"	"54"	"4"	"137"	"118"	"263"	"3"	"4"	"46"	"10"	"4"	"9"	"11"	"6"	"11"	"626"
"60"	"55"	"5"	"74"	"130"	"106"	"0"	"7"	"22"	"0"	"2"	"0"	"1"	"1"	"5"	"353"
"61"	"56"	"23"	"23"	"311"	"67"	"5"	"24"	"9"	"11"	"8"	"9"	"4"	"9"	"14"	"517"
"62"	"57"	"15"	"84"	"304"	"252"	"9"	"9"	"44"	"12"	"3"	"1"	"2"	"4"	"2"	"741"
"63"	"58"	"0"	"23"	"92"	"143"	"3"	"8"	"12"	"6"	"1"	"0"	"3"	"1"	"4"	"296"
"64"	"59"	"10"	"48"	"274"	"68"	"6"	"21"	"11"	"9"	"4"	"4"	"8"	"6"	"8"	"477"
"65"	"60"	"3"	"1"	"233"	"13"	"2"	"3"	"2"	"0"	"0"	"1"	"0"	"1"	"2"	"261"
"66"	"61"	"18"	"43"	"334"	"48"	"1"	"15"	"23"	"4"	"4"	"3"	"4"	"8"	"10"	"515"
"67"	"62"	"22"	"14"	"355"	"47"	"1"	"7"	"15"	"6"	"0"	"2"	"2"	"2"	"13"	"486"
"68"	"63"	"26"	"373"	"86"	"12"	"1"	"0"	"7"	"1"	"1"	"4"	"8"	"17"	"12"	"548"
"69"	"64"	"7"	"227"	"31"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"270"
"70"	"Candidates Name"	"Zubair Alam"	"Tasleem Uddin"	"Mohammad Asrarul
Haque"	"Syed Mahmood
Ashraf"	"Tamajul Ali"	"Mohammad Khashiur
Rahman"	"Mohammad Nissar Alam"	"Rajit Podar"	"Abdul Rajjak urf Kal"	"Abhinav Modi"	"Asgar Malik"	"Chotay Lal
Mahto"	"Md.
Taslimuddin"	"Total"
"71"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"72"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"73"	"65"	"3"	"26"	"305"	"8"	"0"	"2"	"4"	"1"	"0"	"0"	"0"	"2"	"0"	"351"
"74"	"66"	"24"	"435"	"95"	"100"	"5"	"13"	"13"	"8"	"6"	"4"	"4"	"11"	"1"	"719"
"75"	"67"	"8"	"70"	"185"	"120"	"2"	"11"	"19"	"7"	"1"	"3"	"3"	"2"	"6"	"437"
"76"	"68"	"6"	"14"	"162"	"224"	"5"	"6"	"17"	"3"	"6"	"5"	"3"	"6"	"9"	"466"
"77"	"69"	"8"	"98"	"252"	"43"	"3"	"2"	"6"	"2"	"4"	"2"	"5"	"8"	"7"	"440"
"78"	"70"	"6"	"13"	"240"	"33"	"5"	"6"	"6"	"3"	"3"	"3"	"1"	"5"	"4"	"328"
"79"	"71"	"16"	"37"	"266"	"122"	"5"	"10"	"32"	"2"	"1"	"1"	"6"	"2"	"12"	"512"
"80"	"72"	"12"	"111"	"205"	"95"	"2"	"4"	"18"	"7"	"3"	"3"	"1"	"4"	"6"	"471"
"81"	"73"	"11"	"98"	"338"	"11"	"3"	"1"	"9"	"4"	"1"	"2"	"3"	"8"	"4"	"493"
"82"	"74"	"14"	"40"	"279"	"34"	"3"	"7"	"1"	"0"	"2"	"1"	"4"	"1"	"3"	"389"
"83"	"75"	"4"	"36"	"420"	"109"	"8"	"5"	"18"	"1"	"1"	"3"	"5"	"4"	"8"	"622"
"84"	"76"	"9"	"44"	"203"	"133"	"4"	"14"	"27"	"6"	"8"	"8"	"2"	"5"	"7"	"470"
"85"	"77"	"12"	"52"	"200"	"26"	"3"	"10"	"9"	"3"	"3"	"1"	"4"	"2"	"2"	"327"
"86"	"78"	"11"	"8"	"274"	"9"	"0"	"9"	"2"	"0"	"2"	"1"	"1"	"0"	"1"	"318"
"87"	"79"	"4"	"59"	"19"	"78"	"3"	"1"	"12"	"3"	"0"	"2"	"1"	"0"	"3"	"185"
"88"	"80"	"11"	"38"	"51"	"236"	"3"	"11"	"41"	"2"	"4"	"5"	"3"	"5"	"2"	"412"
"89"	"81"	"11"	"45"	"34"	"327"	"8"	"5"	"52"	"12"	"3"	"3"	"3"	"5"	"5"	"513"
"90"	"82"	"10"	"57"	"336"	"101"	"5"	"21"	"19"	"1"	"3"	"3"	"4"	"4"	"14"	"578"
"91"	"83"	"3"	"160"	"130"	"207"	"5"	"4"	"67"	"8"	"2"	"5"	"6"	"8"	"3"	"608"
"92"	"84"	"7"	"193"	"152"	"12"	"2"	"10"	"1"	"1"	"0"	"0"	"4"	"2"	"1"	"385"
"93"	"85"	"5"	"312"	"79"	"53"	"0"	"3"	"9"	"0"	"0"	"0"	"0"	"2"	"1"	"464"
"94"	"86"	"7"	"42"	"258"	"10"	"2"	"17"	"3"	"0"	"1"	"1"	"3"	"4"	"1"	"349"
"95"	"87"	"1"	"32"	"246"	"6"	"0"	"3"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"290"
"96"	"88"	"1"	"35"	"467"	"21"	"4"	"10"	"4"	"2"	"1"	"3"	"5"	"2"	"13"	"568"
"97"	"89"	"3"	"29"	"100"	"5"	"0"	"6"	"1"	"0"	"1"	"0"	"3"	"0"	"0"	"148"
"98"	"90"	"4"	"73"	"166"	"11"	"2"	"5"	"2"	"2"	"3"	"2"	"1"	"5"	"3"	"279"
"99"	"91"	"29"	"72"	"443"	"25"	"1"	"12"	"3"	"2"	"0"	"3"	"1"	"2"	"7"	"600"
"100"	"92"	"5"	"30"	"424"	"92"	"3"	"11"	"13"	"3"	"2"	"1"	"1"	"1"	"9"	"595"
"101"	"93"	"9"	"26"	"275"	"70"	"7"	"15"	"20"	"2"	"1"	"1"	"0"	"5"	"12"	"443"
"102"	"94"	"11"	"19"	"255"	"10"	"0"	"10"	"0"	"1"	"2"	"2"	"1"	"2"	"2"	"315"
"103"	"95"	"9"	"10"	"345"	"12"	"2"	"14"	"2"	"0"	"2"	"1"	"1"	"0"	"11"	"409"
"104"	"96"	"3"	"13"	"210"	"46"	"2"	"5"	"7"	"1"	"3"	"1"	"0"	"2"	"3"	"296"
"105"	"Candidates Name"	"Zubair Alam"	"Tasleem Uddin"	"Mohammad Asrarul
Haque"	"Syed Mahmood
Ashraf"	"Tamajul Ali"	"Mohammad Khashiur
Rahman"	"Mohammad Nissar Alam"	"Rajit Podar"	"Abdul Rajjak urf Kal"	"Abhinav Modi"	"Asgar Malik"	"Chotay Lal
Mahto"	"Md.
Taslimuddin"	"Total"
"106"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"107"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"108"	"97"	"7"	"27"	"246"	"16"	"3"	"8"	"5"	"2"	"2"	"2"	"2"	"6"	"6"	"332"
"109"	"98"	"3"	"36"	"280"	"10"	"1"	"5"	"5"	"1"	"0"	"1"	"1"	"0"	"1"	"344"
"110"	"99"	"9"	"51"	"305"	"10"	"2"	"6"	"1"	"0"	"1"	"1"	"2"	"5"	"2"	"395"
"111"	"100"	"1"	"118"	"89"	"12"	"1"	"3"	"4"	"0"	"1"	"0"	"1"	"0"	"2"	"232"
"112"	"101"	"4"	"8"	"99"	"52"	"0"	"4"	"10"	"0"	"1"	"0"	"0"	"0"	"1"	"179"
"113"	"102"	"2"	"9"	"219"	"34"	"3"	"7"	"5"	"1"	"1"	"5"	"3"	"1"	"2"	"292"
"114"	"103"	"17"	"56"	"236"	"11"	"7"	"9"	"2"	"0"	"1"	"0"	"3"	"2"	"1"	"345"
"115"	"104"	"4"	"78"	"71"	"248"	"1"	"4"	"27"	"4"	"1"	"2"	"0"	"5"	"1"	"446"
"116"	"105"	"13"	"40"	"210"	"122"	"2"	"7"	"16"	"1"	"0"	"0"	"2"	"5"	"1"	"419"
"117"	"106"	"8"	"20"	"124"	"116"	"3"	"1"	"10"	"2"	"0"	"0"	"0"	"1"	"3"	"288"
"118"	"107"	"27"	"150"	"96"	"85"	"2"	"8"	"9"	"1"	"1"	"2"	"2"	"2"	"1"	"386"
"119"	"108"	"1"	"37"	"225"	"122"	"2"	"0"	"5"	"1"	"1"	"3"	"1"	"1"	"4"	"403"
"120"	"109"	"13"	"20"	"296"	"59"	"1"	"4"	"12"	"2"	"0"	"5"	"1"	"0"	"1"	"414"
"121"	"110"	"11"	"18"	"392"	"28"	"2"	"8"	"6"	"5"	"2"	"7"	"3"	"9"	"20"	"511"
"122"	"111"	"14"	"62"	"385"	"111"	"2"	"6"	"18"	"3"	"3"	"5"	"5"	"5"	"6"	"625"
"123"	"112"	"13"	"88"	"326"	"56"	"3"	"6"	"12"	"2"	"1"	"1"	"0"	"2"	"11"	"521"
"124"	"113"	"6"	"10"	"227"	"30"	"3"	"5"	"4"	"2"	"3"	"1"	"3"	"1"	"2"	"297"
"125"	"114"	"14"	"90"	"197"	"87"	"2"	"8"	"9"	"2"	"0"	"0"	"0"	"2"	"1"	"412"
"126"	"115"	"5"	"19"	"68"	"191"	"3"	"2"	"17"	"6"	"0"	"2"	"1"	"0"	"1"	"315"
"127"	"116"	"4"	"27"	"178"	"217"	"4"	"9"	"22"	"3"	"4"	"1"	"2"	"2"	"2"	"475"
"128"	"117"	"1"	"44"	"86"	"148"	"3"	"0"	"18"	"4"	"2"	"2"	"1"	"4"	"4"	"317"
"129"	"118"	"19"	"126"	"291"	"19"	"4"	"3"	"3"	"6"	"3"	"5"	"5"	"9"	"12"	"505"
"130"	"119"	"13"	"29"	"180"	"186"	"2"	"8"	"27"	"2"	"2"	"3"	"2"	"4"	"3"	"461"
"131"	"120"	"17"	"26"	"363"	"101"	"5"	"5"	"14"	"3"	"1"	"2"	"1"	"1"	"3"	"542"
"132"	"121"	"12"	"95"	"283"	"53"	"3"	"4"	"9"	"0"	"2"	"4"	"0"	"1"	"6"	"472"
"133"	"122"	"3"	"67"	"110"	"129"	"3"	"5"	"14"	"4"	"1"	"2"	"5"	"6"	"2"	"351"
"134"	"123"	"22"	"397"	"120"	"62"	"1"	"6"	"10"	"3"	"3"	"4"	"2"	"10"	"6"	"646"
"135"	"124"	"9"	"130"	"156"	"161"	"4"	"8"	"24"	"5"	"0"	"3"	"2"	"0"	"1"	"503"
"136"	"125"	"15"	"49"	"60"	"187"	"2"	"2"	"14"	"1"	"0"	"0"	"0"	"1"	"0"	"331"
"137"	"126"	"19"	"131"	"151"	"92"	"1"	"7"	"20"	"1"	"3"	"0"	"1"	"1"	"0"	"427"
"138"	"127"	"3"	"37"	"475"	"58"	"4"	"1"	"4"	"1"	"0"	"4"	"1"	"3"	"5"	"596"
"139"	"128"	"36"	"108"	"406"	"105"	"5"	"11"	"10"	"3"	"4"	"3"	"5"	"1"	"2"	"699"
"140"	"Candidates Name"	"Zubair Alam"	"Tasleem Uddin"	"Mohammad Asrarul
Haque"	"Syed Mahmood
Ashraf"	"Tamajul Ali"	"Mohammad Khashiur
Rahman"	"Mohammad Nissar Alam"	"Rajit Podar"	"Abdul Rajjak urf Kal"	"Abhinav Modi"	"Asgar Malik"	"Chotay Lal
Mahto"	"Md.
Taslimuddin"	"Total"
"141"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"142"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"143"	"129"	"4"	"17"	"245"	"140"	"5"	"3"	"21"	"3"	"2"	"11"	"0"	"4"	"9"	"464"
"144"	"130"	"4"	"15"	"279"	"41"	"3"	"9"	"7"	"1"	"1"	"1"	"1"	"1"	"5"	"368"
"145"	"131"	"13"	"30"	"261"	"34"	"1"	"8"	"9"	"3"	"4"	"3"	"1"	"2"	"8"	"377"
"146"	"132"	"8"	"62"	"210"	"130"	"2"	"6"	"15"	"3"	"0"	"0"	"0"	"3"	"2"	"441"
"147"	"133"	"7"	"61"	"146"	"193"	"1"	"6"	"21"	"0"	"1"	"1"	"2"	"4"	"4"	"447"
"148"	"134"	"12"	"241"	"150"	"125"	"4"	"5"	"22"	"6"	"3"	"4"	"4"	"10"	"5"	"591"
"149"	"135"	"22"	"113"	"302"	"148"	"4"	"9"	"12"	"0"	"0"	"0"	"4"	"2"	"1"	"617"
"150"	"136"	"19"	"102"	"423"	"48"	"4"	"14"	"7"	"4"	"1"	"0"	"2"	"4"	"3"	"631"
"151"	"137"	"18"	"79"	"408"	"146"	"6"	"12"	"46"	"6"	"5"	"4"	"6"	"6"	"8"	"750"
"152"	"138"	"5"	"128"	"49"	"193"	"2"	"7"	"26"	"4"	"1"	"1"	"1"	"1"	"2"	"420"
"153"	"139"	"9"	"110"	"152"	"155"	"3"	"8"	"23"	"3"	"3"	"1"	"1"	"5"	"7"	"480"
"154"	"140"	"7"	"100"	"97"	"236"	"4"	"5"	"22"	"1"	"4"	"3"	"4"	"8"	"5"	"496"
"155"	"141"	"5"	"417"	"329"	"11"	"1"	"7"	"6"	"2"	"1"	"1"	"4"	"8"	"3"	"795"
"156"	"142"	"6"	"217"	"140"	"25"	"3"	"6"	"6"	"3"	"0"	"2"	"4"	"11"	"5"	"428"
"157"	"143"	"0"	"85"	"35"	"121"	"1"	"1"	"14"	"0"	"1"	"0"	"0"	"0"	"0"	"258"
"158"	"144"	"13"	"190"	"268"	"31"	"3"	"6"	"6"	"3"	"0"	"2"	"7"	"6"	"2"	"537"
"159"	"145"	"1"	"163"	"159"	"11"	"2"	"5"	"3"	"0"	"1"	"1"	"3"	"4"	"5"	"358"
"160"	"146"	"3"	"222"	"76"	"136"	"1"	"0"	"17"	"0"	"0"	"2"	"3"	"3"	"2"	"465"
"161"	"147"	"3"	"216"	"86"	"242"	"2"	"4"	"32"	"6"	"2"	"1"	"3"	"2"	"2"	"601"
"162"	"148"	"4"	"102"	"70"	"190"	"3"	"8"	"29"	"3"	"1"	"5"	"0"	"6"	"2"	"423"
"163"	"149"	"2"	"239"	"110"	"296"	"1"	"4"	"39"	"2"	"2"	"0"	"0"	"2"	"2"	"699"
"164"	"150"	"18"	"242"	"294"	"59"	"2"	"41"	"6"	"2"	"1"	"0"	"3"	"4"	"5"	"677"
"165"	"151"	"16"	"199"	"249"	"74"	"2"	"12"	"15"	"3"	"3"	"2"	"3"	"5"	"3"	"586"
"166"	"152"	"29"	"219"	"313"	"72"	"2"	"9"	"20"	"3"	"3"	"2"	"2"	"10"	"5"	"689"
"167"	"153"	"11"	"179"	"201"	"66"	"1"	"5"	"12"	"1"	"0"	"2"	"7"	"4"	"10"	"499"
"168"	"154"	"2"	"90"	"382"	"44"	"0"	"5"	"7"	"0"	"1"	"1"	"1"	"2"	"7"	"542"
"169"	"155"	"7"	"80"	"229"	"256"	"4"	"3"	"35"	"3"	"3"	"4"	"3"	"2"	"2"	"631"
"170"	"156"	"6"	"62"	"192"	"25"	"0"	"12"	"6"	"0"	"2"	"1"	"2"	"3"	"6"	"317"
"171"	"157"	"9"	"80"	"460"	"79"	"4"	"10"	"21"	"0"	"3"	"3"	"2"	"3"	"11"	"685"
"172"	"158"	"7"	"87"	"517"	"42"	"4"	"6"	"9"	"6"	"4"	"4"	"3"	"5"	"21"	"715"
"173"	"159"	"9"	"58"	"411"	"185"	"4"	"7"	"24"	"8"	"4"	"6"	"9"	"5"	"14"	"744"
"174"	"160"	"9"	"93"	"334"	"28"	"8"	"9"	"10"	"4"	"2"	"4"	"0"	"4"	"4"	"509"
"175"	"Candidates Name"	"Zubair Alam"	"Tasleem Uddin"	"Mohammad Asrarul
Haque"	"Syed Mahmood
Ashraf"	"Tamajul Ali"	"Mohammad Khashiur
Rahman"	"Mohammad Nissar Alam"	"Rajit Podar"	"Abdul Rajjak urf Kal"	"Abhinav Modi"	"Asgar Malik"	"Chotay Lal
Mahto"	"Md.
Taslimuddin"	"Total"
"176"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"177"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"178"	"161"	"17"	"133"	"433"	"50"	"4"	"6"	"13"	"4"	"3"	"0"	"7"	"8"	"6"	"684"
"179"	"162"	"12"	"33"	"422"	"25"	"3"	"8"	"10"	"2"	"2"	"1"	"1"	"1"	"2"	"522"
"180"	"163"	"15"	"62"	"466"	"11"	"1"	"8"	"1"	"4"	"2"	"1"	"3"	"3"	"5"	"582"
"181"	"164"	"12"	"142"	"314"	"54"	"0"	"10"	"18"	"2"	"2"	"2"	"3"	"2"	"9"	"570"
"182"	"165"	"18"	"56"	"392"	"22"	"2"	"13"	"2"	"2"	"2"	"0"	"4"	"1"	"5"	"519"
"183"	"166"	"5"	"39"	"239"	"121"	"2"	"1"	"12"	"2"	"1"	"1"	"2"	"2"	"3"	"430"
"184"	"167"	"1"	"52"	"281"	"18"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"358"
"185"	"168"	"9"	"103"	"311"	"73"	"3"	"7"	"10"	"3"	"3"	"3"	"0"	"3"	"3"	"531"
"186"	"169"	"3"	"141"	"44"	"88"	"1"	"1"	"22"	"0"	"1"	"0"	"0"	"0"	"0"	"301"
"187"	"170"	"18"	"164"	"139"	"25"	"0"	"6"	"4"	"0"	"2"	"2"	"4"	"5"	"5"	"374"
"188"	"171"	"21"	"17"	"423"	"64"	"1"	"10"	"16"	"3"	"5"	"2"	"3"	"2"	"5"	"572"
"189"	"172"	"16"	"135"	"363"	"21"	"4"	"13"	"6"	"2"	"2"	"3"	"7"	"8"	"7"	"587"
"190"	"173"	"19"	"62"	"466"	"87"	"6"	"9"	"11"	"1"	"5"	"2"	"2"	"5"	"9"	"684"
"191"	"174"	"6"	"80"	"153"	"63"	"4"	"1"	"5"	"1"	"1"	"3"	"3"	"7"	"7"	"334"
"192"	"175"	"13"	"12"	"362"	"35"	"4"	"11"	"0"	"0"	"2"	"2"	"4"	"2"	"7"	"454"
"193"	"176"	"6"	"147"	"149"	"25"	"1"	"6"	"1"	"1"	"2"	"0"	"2"	"1"	"4"	"345"
"194"	"177"	"9"	"70"	"79"	"12"	"1"	"3"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"176"
"195"	"178"	"2"	"28"	"69"	"12"	"1"	"0"	"3"	"2"	"1"	"0"	"0"	"2"	"0"	"120"
"196"	"179"	"6"	"109"	"223"	"54"	"1"	"1"	"17"	"0"	"0"	"2"	"1"	"2"	"0"	"416"
"197"	"180"	"8"	"130"	"123"	"27"	"2"	"7"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"302"
"198"	"181"	"20"	"60"	"364"	"157"	"9"	"10"	"20"	"6"	"6"	"6"	"9"	"9"	"10"	"686"
"199"	"182"	"5"	"40"	"143"	"48"	"3"	"2"	"4"	"0"	"3"	"2"	"1"	"4"	"1"	"256"
"200"	"183"	"2"	"64"	"159"	"29"	"2"	"6"	"7"	"0"	"1"	"1"	"1"	"4"	"2"	"278"
"201"	"184"	"4"	"4"	"156"	"52"	"0"	"4"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"237"
"202"	"185"	"6"	"16"	"205"	"37"	"1"	"6"	"11"	"4"	"2"	"1"	"4"	"4"	"4"	"301"
"203"	"186"	"5"	"7"	"110"	"41"	"0"	"3"	"1"	"1"	"0"	"1"	"0"	"2"	"2"	"173"
