"Candidates.Name"	"Zubair.Alam"	"Tasleem.Uddin"	"Mohammad.Asrarul.Haque"	"Syed.Mahmood.Ashraf"	"Tamajul.Ali"	"Mohammad.Khashiur.Rahman"	"Mohammad.Nissar.Alam"	"Rajit.Podar"	"Abdul.Rajjak.urf.Kal"	"Abhinav.Modi"	"Asgar.Malik"	"Chotay.Lal.Mahto"	"Md..Taslimuddin"	"Total"
"1"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"47"	"42"	"27"	"330"	"64"	"61"	"3"	"11"	"7"	"5"	"3"	"1"	"4"	"16"	"5"	"537"
"48"	"43"	"33"	"282"	"53"	"177"	"7"	"3"	"40"	"4"	"3"	"1"	"8"	"13"	"11"	"635"
"49"	"44"	"4"	"93"	"57"	"31"	"0"	"2"	"15"	"1"	"1"	"1"	"1"	"2"	"3"	"211"
"50"	"45"	"17"	"230"	"74"	"91"	"3"	"10"	"20"	"8"	"7"	"8"	"9"	"23"	"7"	"507"
"51"	"46"	"12"	"277"	"71"	"105"	"5"	"9"	"64"	"5"	"0"	"3"	"12"	"27"	"6"	"596"
"52"	"47"	"16"	"363"	"61"	"52"	"0"	"3"	"25"	"2"	"1"	"1"	"1"	"13"	"6"	"544"
"53"	"48"	"19"	"409"	"138"	"74"	"3"	"13"	"13"	"5"	"3"	"7"	"6"	"15"	"8"	"713"
"54"	"49"	"34"	"361"	"181"	"78"	"5"	"13"	"12"	"2"	"3"	"1"	"5"	"7"	"4"	"706"
"55"	"50"	"2"	"39"	"35"	"56"	"3"	"0"	"10"	"4"	"0"	"2"	"0"	"1"	"0"	"152"
"56"	"51"	"4"	"141"	"13"	"108"	"2"	"1"	"11"	"3"	"1"	"0"	"3"	"5"	"0"	"292"
"57"	"52"	"37"	"168"	"150"	"182"	"7"	"13"	"28"	"8"	"6"	"5"	"4"	"6"	"2"	"616"
"58"	"53"	"10"	"183"	"239"	"188"	"1"	"15"	"28"	"2"	"4"	"1"	"6"	"10"	"7"	"694"
"59"	"54"	"24"	"30"	"222"	"137"	"7"	"9"	"40"	"3"	"1"	"5"	"4"	"4"	"14"	"500"
"60"	"55"	"7"	"37"	"31"	"256"	"4"	"3"	"11"	"1"	"2"	"0"	"7"	"6"	"6"	"371"
"61"	"56"	"7"	"8"	"94"	"249"	"1"	"8"	"68"	"4"	"2"	"8"	"3"	"3"	"8"	"463"
"62"	"57"	"9"	"29"	"34"	"385"	"6"	"11"	"33"	"3"	"2"	"3"	"4"	"6"	"5"	"530"
"63"	"58"	"11"	"32"	"107"	"277"	"2"	"4"	"20"	"4"	"1"	"7"	"6"	"7"	"4"	"482"
"64"	"59"	"1"	"20"	"34"	"166"	"3"	"2"	"12"	"3"	"1"	"1"	"2"	"3"	"5"	"253"
"65"	"60"	"12"	"20"	"100"	"144"	"6"	"13"	"7"	"0"	"2"	"1"	"4"	"2"	"2"	"313"
"66"	"61"	"3"	"58"	"35"	"95"	"1"	"3"	"5"	"1"	"1"	"4"	"6"	"8"	"7"	"227"
"67"	"62"	"1"	"22"	"45"	"295"	"3"	"5"	"32"	"7"	"3"	"3"	"5"	"6"	"7"	"434"
"68"	"63"	"9"	"38"	"148"	"398"	"4"	"5"	"40"	"3"	"0"	"5"	"4"	"9"	"5"	"668"
"69"	"64"	"22"	"104"	"150"	"435"	"5"	"8"	"32"	"4"	"1"	"4"	"3"	"8"	"13"	"789"
"70"	"Candidates Name"	"Zubair Alam"	"Tasleem Uddin"	"Mohammad Asrarul Haque"	"Syed Mahmood
Ashraf"	"Tamajul Ali"	"Mohammad Khashiur
Rahman"	"Mohammad Nissar Alam"	"Rajit Podar"	"Abdul Rajjak urf Kal"	"Abhinav Modi"	"Asgar Malik"	"Chotay Lal Mahto"	"Md.
Taslimuddin"	"Total"
"71"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"72"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"73"	"65"	"8"	"95"	"63"	"131"	"0"	"3"	"12"	"3"	"7"	"3"	"1"	"10"	"4"	"340"
"74"	"66"	"8"	"74"	"96"	"131"	"2"	"7"	"11"	"4"	"2"	"0"	"4"	"5"	"6"	"350"
"75"	"67"	"7"	"141"	"61"	"216"	"5"	"10"	"26"	"5"	"6"	"4"	"6"	"17"	"11"	"515"
"76"	"68"	"40"	"372"	"99"	"110"	"6"	"10"	"9"	"1"	"1"	"2"	"5"	"7"	"3"	"665"
"77"	"69"	"13"	"130"	"12"	"64"	"1"	"1"	"23"	"1"	"0"	"0"	"0"	"1"	"0"	"246"
"78"	"70"	"9"	"161"	"161"	"107"	"2"	"3"	"18"	"5"	"5"	"4"	"2"	"8"	"7"	"492"
"79"	"71"	"3"	"4"	"23"	"198"	"2"	"3"	"31"	"3"	"2"	"0"	"4"	"0"	"0"	"273"
"80"	"72"	"12"	"149"	"171"	"189"	"3"	"9"	"32"	"1"	"4"	"8"	"6"	"8"	"6"	"598"
"81"	"73"	"24"	"293"	"69"	"208"	"3"	"9"	"54"	"4"	"3"	"6"	"8"	"10"	"4"	"695"
"82"	"74"	"11"	"123"	"72"	"311"	"9"	"6"	"22"	"3"	"6"	"6"	"5"	"14"	"14"	"602"
"83"	"75"	"20"	"98"	"54"	"245"	"5"	"5"	"34"	"0"	"2"	"1"	"0"	"2"	"1"	"467"
"84"	"76"	"14"	"179"	"26"	"98"	"1"	"10"	"9"	"0"	"1"	"1"	"2"	"5"	"2"	"348"
"85"	"77"	"22"	"168"	"90"	"335"	"4"	"15"	"44"	"4"	"4"	"3"	"4"	"2"	"2"	"697"
"86"	"78"	"4"	"67"	"68"	"446"	"3"	"8"	"69"	"7"	"7"	"5"	"6"	"4"	"7"	"701"
"87"	"79"	"13"	"438"	"44"	"64"	"4"	"6"	"25"	"5"	"3"	"2"	"6"	"11"	"2"	"623"
"88"	"80"	"4"	"74"	"15"	"170"	"2"	"3"	"30"	"2"	"2"	"2"	"2"	"7"	"2"	"315"
"89"	"81"	"0"	"19"	"3"	"30"	"1"	"0"	"13"	"0"	"0"	"2"	"0"	"0"	"0"	"68"
"90"	"82"	"14"	"180"	"25"	"172"	"4"	"9"	"90"	"2"	"1"	"3"	"1"	"9"	"9"	"519"
"91"	"83"	"0"	"5"	"2"	"5"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"15"
"92"	"84"	"8"	"131"	"25"	"42"	"3"	"3"	"22"	"1"	"1"	"2"	"3"	"6"	"2"	"249"
"93"	"85"	"1"	"2"	"2"	"81"	"0"	"1"	"11"	"1"	"0"	"1"	"0"	"1"	"1"	"102"
"94"	"86"	"9"	"133"	"162"	"109"	"4"	"12"	"16"	"4"	"3"	"6"	"6"	"10"	"13"	"487"
"95"	"87"	"8"	"85"	"270"	"321"	"5"	"11"	"50"	"13"	"2"	"5"	"5"	"4"	"10"	"789"
"96"	"88"	"13"	"30"	"235"	"145"	"3"	"4"	"28"	"4"	"4"	"8"	"4"	"2"	"10"	"490"
"97"	"89"	"11"	"82"	"197"	"368"	"11"	"8"	"69"	"11"	"6"	"1"	"5"	"13"	"11"	"793"
"98"	"90"	"20"	"103"	"299"	"190"	"10"	"20"	"63"	"7"	"10"	"9"	"13"	"14"	"19"	"777"
"99"	"91"	"15"	"187"	"142"	"172"	"4"	"7"	"30"	"6"	"2"	"5"	"7"	"13"	"16"	"606"
"100"	"92"	"15"	"293"	"109"	"225"	"10"	"10"	"55"	"8"	"7"	"7"	"9"	"21"	"12"	"781"
"101"	"93"	"15"	"218"	"28"	"259"	"3"	"5"	"40"	"3"	"2"	"2"	"1"	"7"	"3"	"586"
"102"	"94"	"11"	"246"	"39"	"135"	"1"	"2"	"31"	"5"	"0"	"3"	"13"	"13"	"10"	"509"
"103"	"95"	"11"	"100"	"65"	"305"	"3"	"5"	"123"	"10"	"6"	"6"	"10"	"9"	"16"	"669"
"104"	"96"	"8"	"82"	"51"	"394"	"5"	"5"	"47"	"4"	"2"	"7"	"6"	"13"	"4"	"628"
"105"	"Candidates Name"	"Zubair Alam"	"Tasleem Uddin"	"Mohammad Asrarul Haque"	"Syed Mahmood
Ashraf"	"Tamajul Ali"	"Mohammad Khashiur
Rahman"	"Mohammad Nissar Alam"	"Rajit Podar"	"Abdul Rajjak urf Kal"	"Abhinav Modi"	"Asgar Malik"	"Chotay Lal Mahto"	"Md.
Taslimuddin"	"Total"
"106"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"107"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"108"	"97"	"14"	"103"	"11"	"462"	"3"	"2"	"33"	"4"	"1"	"1"	"4"	"2"	"4"	"644"
"109"	"98"	"24"	"155"	"140"	"160"	"3"	"13"	"9"	"7"	"2"	"0"	"3"	"5"	"2"	"523"
"110"	"99"	"9"	"75"	"126"	"300"	"4"	"10"	"44"	"4"	"2"	"2"	"2"	"5"	"2"	"585"
"111"	"100"	"4"	"35"	"19"	"191"	"1"	"2"	"15"	"1"	"0"	"1"	"0"	"1"	"0"	"270"
"112"	"101"	"9"	"119"	"6"	"311"	"0"	"1"	"61"	"6"	"2"	"4"	"4"	"8"	"3"	"534"
"113"	"102"	"26"	"402"	"40"	"51"	"3"	"1"	"6"	"3"	"3"	"3"	"5"	"8"	"5"	"556"
"114"	"103"	"7"	"269"	"146"	"102"	"4"	"3"	"13"	"2"	"3"	"3"	"1"	"5"	"4"	"562"
"115"	"104"	"4"	"98"	"8"	"187"	"1"	"4"	"33"	"6"	"2"	"2"	"5"	"3"	"11"	"364"
"116"	"105"	"12"	"264"	"39"	"35"	"9"	"6"	"11"	"5"	"5"	"4"	"8"	"15"	"5"	"418"
"117"	"106"	"16"	"22"	"28"	"347"	"3"	"7"	"76"	"7"	"2"	"2"	"3"	"1"	"0"	"514"
"118"	"107"	"12"	"173"	"59"	"232"	"6"	"5"	"50"	"3"	"4"	"4"	"3"	"16"	"4"	"571"
"119"	"108"	"24"	"137"	"192"	"171"	"6"	"8"	"26"	"1"	"4"	"6"	"2"	"4"	"1"	"582"
"120"	"109"	"19"	"277"	"23"	"263"	"7"	"10"	"29"	"2"	"2"	"5"	"6"	"19"	"5"	"667"
"121"	"110"	"10"	"114"	"10"	"91"	"2"	"4"	"16"	"1"	"2"	"2"	"2"	"2"	"2"	"258"
"122"	"111"	"5"	"169"	"18"	"182"	"7"	"11"	"20"	"8"	"1"	"3"	"3"	"11"	"2"	"440"
"123"	"112"	"31"	"321"	"100"	"256"	"7"	"10"	"28"	"8"	"3"	"2"	"4"	"6"	"2"	"778"
"124"	"113"	"5"	"140"	"19"	"220"	"5"	"13"	"53"	"6"	"2"	"5"	"9"	"18"	"5"	"500"
"125"	"114"	"8"	"158"	"13"	"23"	"0"	"4"	"4"	"3"	"2"	"4"	"2"	"9"	"5"	"235"
"126"	"115"	"4"	"204"	"23"	"71"	"2"	"1"	"15"	"3"	"5"	"2"	"0"	"12"	"2"	"344"
"127"	"116"	"11"	"196"	"34"	"94"	"4"	"4"	"13"	"3"	"11"	"1"	"5"	"10"	"7"	"393"
"128"	"117"	"5"	"76"	"12"	"72"	"2"	"1"	"23"	"4"	"0"	"0"	"1"	"0"	"10"	"206"
"129"	"118"	"17"	"327"	"29"	"69"	"0"	"3"	"11"	"1"	"1"	"5"	"0"	"5"	"4"	"472"
"130"	"119"	"11"	"161"	"35"	"74"	"2"	"2"	"2"	"0"	"1"	"2"	"1"	"0"	"0"	"291"
"131"	"120"	"11"	"132"	"43"	"35"	"1"	"6"	"2"	"0"	"1"	"0"	"5"	"0"	"1"	"237"
"132"	"121"	"17"	"232"	"42"	"64"	"3"	"3"	"13"	"5"	"1"	"3"	"2"	"9"	"3"	"397"
"133"	"122"	"16"	"334"	"80"	"79"	"6"	"9"	"26"	"4"	"5"	"7"	"12"	"10"	"1"	"589"
"134"	"123"	"27"	"214"	"210"	"145"	"9"	"9"	"28"	"3"	"4"	"1"	"3"	"7"	"2"	"662"
"135"	"124"	"4"	"68"	"177"	"237"	"5"	"4"	"47"	"7"	"5"	"4"	"5"	"11"	"7"	"581"
"136"	"125"	"3"	"70"	"115"	"53"	"0"	"6"	"13"	"3"	"5"	"3"	"3"	"7"	"8"	"289"
"137"	"126"	"17"	"161"	"171"	"204"	"3"	"6"	"62"	"6"	"1"	"4"	"4"	"5"	"5"	"649"
"138"	"127"	"10"	"81"	"152"	"220"	"2"	"8"	"47"	"3"	"2"	"5"	"6"	"10"	"5"	"551"
"139"	"128"	"7"	"304"	"110"	"85"	"1"	"8"	"28"	"4"	"4"	"5"	"9"	"23"	"4"	"592"
"140"	"Candidates Name"	"Zubair Alam"	"Tasleem Uddin"	"Mohammad Asrarul Haque"	"Syed Mahmood
Ashraf"	"Tamajul Ali"	"Mohammad Khashiur
Rahman"	"Mohammad Nissar Alam"	"Rajit Podar"	"Abdul Rajjak urf Kal"	"Abhinav Modi"	"Asgar Malik"	"Chotay Lal Mahto"	"Md.
Taslimuddin"	"Total"
"141"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"142"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"143"	"129"	"18"	"66"	"135"	"118"	"5"	"5"	"17"	"3"	"2"	"0"	"3"	"5"	"0"	"377"
"144"	"130"	"4"	"501"	"43"	"30"	"1"	"4"	"14"	"4"	"2"	"2"	"5"	"11"	"5"	"626"
"145"	"131"	"13"	"210"	"23"	"130"	"1"	"2"	"59"	"6"	"1"	"1"	"5"	"13"	"4"	"468"
"146"	"132"	"11"	"434"	"63"	"87"	"2"	"2"	"29"	"1"	"0"	"0"	"2"	"7"	"2"	"640"
"147"	"133"	"2"	"43"	"87"	"16"	"0"	"7"	"10"	"1"	"0"	"2"	"1"	"1"	"2"	"172"
"148"	"134"	"10"	"198"	"12"	"159"	"3"	"2"	"15"	"2"	"0"	"0"	"1"	"7"	"3"	"412"
"149"	"135"	"15"	"300"	"66"	"138"	"2"	"8"	"30"	"5"	"1"	"1"	"1"	"1"	"1"	"569"
"150"	"136"	"20"	"328"	"52"	"107"	"1"	"6"	"23"	"3"	"3"	"5"	"4"	"16"	"6"	"574"
"151"	"137"	"16"	"218"	"35"	"342"	"4"	"6"	"21"	"4"	"0"	"2"	"2"	"0"	"4"	"654"
"152"	"138"	"9"	"283"	"62"	"178"	"2"	"10"	"49"	"4"	"6"	"8"	"7"	"12"	"10"	"640"
"153"	"139"	"11"	"242"	"44"	"246"	"1"	"5"	"11"	"1"	"0"	"2"	"2"	"1"	"4"	"570"
"154"	"140"	"4"	"173"	"23"	"51"	"0"	"2"	"3"	"0"	"0"	"0"	"1"	"2"	"1"	"260"
"155"	"141"	"2"	"161"	"42"	"53"	"1"	"0"	"3"	"1"	"1"	"0"	"1"	"2"	"2"	"269"
"156"	"142"	"20"	"232"	"73"	"86"	"2"	"5"	"9"	"2"	"0"	"2"	"5"	"8"	"4"	"448"
"157"	"143"	"2"	"69"	"160"	"178"	"1"	"2"	"33"	"4"	"1"	"4"	"3"	"6"	"3"	"466"
"158"	"144"	"8"	"186"	"55"	"162"	"1"	"0"	"21"	"2"	"3"	"1"	"3"	"6"	"4"	"452"
"159"	"145"	"6"	"155"	"76"	"92"	"3"	"2"	"19"	"4"	"3"	"3"	"3"	"5"	"7"	"378"
"160"	"146"	"8"	"187"	"78"	"46"	"0"	"5"	"9"	"2"	"5"	"4"	"1"	"7"	"5"	"357"
"161"	"147"	"13"	"305"	"58"	"99"	"2"	"4"	"19"	"2"	"2"	"1"	"6"	"2"	"3"	"516"
"162"	"148"	"4"	"56"	"45"	"26"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"135"
"163"	"149"	"14"	"73"	"87"	"441"	"7"	"10"	"27"	"1"	"3"	"5"	"2"	"1"	"1"	"672"
"164"	"150"	"6"	"141"	"11"	"66"	"3"	"3"	"4"	"0"	"0"	"0"	"0"	"4"	"0"	"238"
"165"	"151"	"26"	"127"	"16"	"347"	"10"	"13"	"47"	"7"	"6"	"2"	"5"	"8"	"6"	"620"
"166"	"152"	"26"	"254"	"136"	"249"	"9"	"16"	"26"	"3"	"3"	"2"	"6"	"4"	"8"	"742"
"167"	"153"	"19"	"221"	"100"	"279"	"9"	"4"	"33"	"4"	"0"	"1"	"4"	"5"	"4"	"683"
"168"	"154"	"11"	"129"	"235"	"66"	"10"	"19"	"29"	"3"	"1"	"9"	"11"	"10"	"2"	"535"
"169"	"155"	"8"	"45"	"178"	"34"	"0"	"2"	"5"	"2"	"0"	"3"	"0"	"1"	"2"	"280"
"170"	"156"	"12"	"91"	"126"	"202"	"4"	"10"	"13"	"1"	"1"	"0"	"2"	"5"	"3"	"470"
"171"	"157"	"7"	"102"	"120"	"241"	"4"	"6"	"27"	"2"	"3"	"5"	"6"	"8"	"9"	"540"
"172"	"158"	"3"	"24"	"87"	"187"	"3"	"7"	"15"	"1"	"4"	"1"	"2"	"3"	"5"	"342"
"173"	"159"	"2"	"6"	"41"	"249"	"7"	"3"	"11"	"2"	"0"	"1"	"2"	"0"	"2"	"326"
"174"	"160"	"3"	"126"	"47"	"121"	"0"	"1"	"19"	"1"	"1"	"1"	"0"	"0"	"3"	"323"
"175"	"Candidates Name"	"Zubair Alam"	"Tasleem Uddin"	"Mohammad Asrarul Haque"	"Syed Mahmood
Ashraf"	"Tamajul Ali"	"Mohammad Khashiur
Rahman"	"Mohammad Nissar Alam"	"Rajit Podar"	"Abdul Rajjak urf Kal"	"Abhinav Modi"	"Asgar Malik"	"Chotay Lal Mahto"	"Md.
Taslimuddin"	"Total"
"176"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"177"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"178"	"161"	"20"	"258"	"50"	"139"	"5"	"3"	"13"	"0"	"1"	"1"	"0"	"5"	"3"	"498"
"179"	"162"	"12"	"189"	"40"	"174"	"3"	"3"	"15"	"0"	"0"	"0"	"0"	"6"	"0"	"442"
"180"	"163"	"6"	"128"	"45"	"116"	"1"	"2"	"14"	"3"	"2"	"6"	"7"	"17"	"9"	"356"
"181"	"164"	"8"	"76"	"70"	"238"	"5"	"5"	"33"	"0"	"1"	"0"	"3"	"2"	"5"	"446"
"182"	"165"	"34"	"313"	"107"	"261"	"4"	"7"	"16"	"2"	"3"	"1"	"6"	"7"	"7"	"768"
"183"	"166"	"7"	"112"	"16"	"170"	"3"	"2"	"16"	"2"	"2"	"0"	"1"	"3"	"1"	"335"
"184"	"167"	"21"	"119"	"40"	"236"	"5"	"8"	"21"	"8"	"5"	"3"	"2"	"2"	"4"	"474"
"185"	"168"	"19"	"211"	"25"	"126"	"2"	"10"	"13"	"2"	"1"	"1"	"8"	"9"	"5"	"432"
"186"	"169"	"0"	"8"	"39"	"440"	"1"	"0"	"3"	"0"	"0"	"1"	"0"	"4"	"0"	"496"
"187"	"170"	"4"	"8"	"43"	"322"	"6"	"3"	"13"	"1"	"0"	"1"	"0"	"1"	"1"	"403"
"188"	"171"	"9"	"102"	"12"	"384"	"7"	"7"	"12"	"4"	"3"	"4"	"2"	"4"	"2"	"552"
"189"	"172"	"10"	"192"	"12"	"178"	"2"	"0"	"8"	"3"	"1"	"2"	"1"	"3"	"3"	"415"
"190"	"173"	"6"	"71"	"22"	"291"	"0"	"4"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"402"
"191"	"174"	"2"	"8"	"1"	"471"	"6"	"0"	"3"	"2"	"0"	"0"	"1"	"1"	"0"	"495"
"192"	"175"	"2"	"1"	"8"	"430"	"6"	"1"	"14"	"1"	"0"	"3"	"0"	"2"	"2"	"470"
"193"	"176"	"12"	"3"	"13"	"727"	"6"	"4"	"9"	"7"	"0"	"4"	"2"	"3"	"7"	"797"
"194"	"177"	"11"	"88"	"24"	"512"	"6"	"10"	"12"	"6"	"1"	"4"	"3"	"7"	"8"	"692"
"195"	"178"	"6"	"48"	"77"	"504"	"9"	"9"	"44"	"7"	"3"	"4"	"5"	"8"	"9"	"733"
"196"	"179"	"3"	"7"	"68"	"438"	"3"	"2"	"29"	"5"	"1"	"1"	"3"	"12"	"3"	"575"
"197"	"180"	"1"	"4"	"18"	"290"	"1"	"4"	"9"	"2"	"0"	"0"	"0"	"2"	"2"	"333"
"198"	"181"	"1"	"1"	"10"	"237"	"0"	"1"	"26"	"3"	"2"	"3"	"2"	"5"	"4"	"295"
"199"	"182"	"4"	"7"	"22"	"337"	"4"	"6"	"18"	"2"	"2"	"4"	"0"	"4"	"3"	"413"
"200"	"183"	"9"	"136"	"198"	"95"	"1"	"7"	"36"	"6"	"0"	"11"	"5"	"19"	"14"	"537"
"201"	"184"	"9"	"226"	"96"	"147"	"5"	"4"	"18"	"3"	"2"	"3"	"4"	"5"	"2"	"524"
"202"	"185"	"9"	"148"	"181"	"184"	"6"	"12"	"26"	"3"	"3"	"2"	"6"	"9"	"12"	"601"
"203"	"186"	"14"	"54"	"84"	"378"	"10"	"9"	"40"	"4"	"7"	"5"	"10"	"15"	"8"	"638"
