"Candidates..Name"	"Zubair.Alam"	"Tasleem.Uddin"	"Mohammad.Asrarul.Haque"	"Syed.Mahmood.Ashraf"	"Tamajul.Ali"	"Mohammad.Khashiur.Rahman"	"Mohammad.Nissar.Alam"	"Rajit.Podar"	"Abdul.Rajjak.urf.Kal"	"Abhinav.Modi"	"Asgar.Malik"	"Chotay.Lal.Mahto"	"Md.Taslimuddin"	"Total"
"1"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"204"	"187"	"14"	"34"	"118"	"258"	"5"	"4"	"31"	"6"	"1"	"6"	"1"	"1"	"2"	"481"
"205"	"188"	"6"	"69"	"177"	"253"	"8"	"7"	"32"	"2"	"3"	"4"	"3"	"3"	"4"	"571"
"206"	"189"	"12"	"20"	"107"	"328"	"3"	"5"	"61"	"14"	"6"	"6"	"7"	"10"	"7"	"586"
"207"	"190"	"8"	"23"	"54"	"332"	"5"	"7"	"84"	"17"	"7"	"3"	"5"	"8"	"15"	"568"
"208"	"191"	"5"	"8"	"27"	"241"	"6"	"7"	"56"	"7"	"4"	"2"	"4"	"8"	"7"	"382"
"209"	"192"	"8"	"13"	"83"	"86"	"9"	"9"	"30"	"7"	"7"	"2"	"5"	"4"	"8"	"271"
"210"	"Candidates  Name"	"Zubair Alam"	"Tasleem Uddin"	"Mohammad Asrarul Haque"	"Syed Mahmood
Ashraf"	"Tamajul Ali"	"Mohammad Khashiur
Rahman"	"Mohammad Nissar Alam"	"Rajit Podar"	"Abdul Rajjak urf
Kal"	"Abhinav Modi"	"Asgar Malik"	"Chotay Lal Mahto"	"Md.Taslimuddin"	"Total"
"211"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"212"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"213"	"193"	"17"	"7"	"225"	"75"	"3"	"4"	"22"	"3"	"4"	"2"	"1"	"7"	"11"	"381"
"214"	"194"	"19"	"23"	"130"	"78"	"6"	"0"	"17"	"2"	"3"	"4"	"7"	"5"	"2"	"296"
"215"	"195"	"2"	"9"	"171"	"195"	"2"	"8"	"49"	"10"	"3"	"10"	"7"	"9"	"6"	"481"
"216"	"196"	"13"	"5"	"25"	"229"	"2"	"7"	"38"	"4"	"5"	"4"	"4"	"3"	"2"	"341"
"217"	"197"	"2"	"5"	"162"	"148"	"7"	"4"	"23"	"2"	"4"	"5"	"3"	"2"	"5"	"372"
"218"	"198"	"20"	"167"	"103"	"247"	"5"	"6"	"34"	"7"	"6"	"9"	"7"	"7"	"7"	"625"
"219"	"199"	"8"	"4"	"45"	"216"	"4"	"3"	"19"	"6"	"3"	"1"	"0"	"5"	"1"	"315"
"220"	"200"	"19"	"87"	"318"	"91"	"8"	"9"	"30"	"6"	"5"	"7"	"3"	"7"	"7"	"597"
"221"	"201"	"5"	"30"	"38"	"168"	"5"	"2"	"52"	"10"	"3"	"7"	"7"	"4"	"10"	"341"
"222"	"202"	"17"	"68"	"253"	"66"	"2"	"12"	"28"	"2"	"2"	"0"	"3"	"1"	"1"	"455"
"223"	"203"	"17"	"57"	"97"	"306"	"2"	"7"	"49"	"7"	"4"	"5"	"3"	"4"	"7"	"565"
"224"	"204"	"5"	"73"	"191"	"303"	"3"	"8"	"37"	"7"	"11"	"11"	"5"	"14"	"6"	"674"
"225"	"205"	"4"	"5"	"11"	"167"	"2"	"4"	"23"	"3"	"1"	"0"	"1"	"1"	"2"	"224"
"226"	"206"	"24"	"149"	"87"	"328"	"7"	"8"	"79"	"16"	"12"	"7"	"3"	"11"	"6"	"737"
"227"	"207"	"16"	"330"	"41"	"38"	"3"	"7"	"11"	"0"	"0"	"2"	"2"	"6"	"3"	"459"
"228"	"Total:"	"2748"	"18591"	"47878"	"30167"	"866"	"1642"	"5058"	"852"	"648"	"573"	"633"	"957"	"1098"	"111711"
"229"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"230"	"Date: 27/08/2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"231"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"232"	"ParliamentConstituency :10---KISHANGANJ"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
